RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum
1300.0000000000,455.0000000000,1047.8000000000,1502.8000000000,1330.8207878659,0.0055624542
1300.0000000000,462.8000000000,846.3000000000,1309.1000000000,1407.2271718510,0.0055630284
1300.0000000000,439.4000000000,650.0000000000,1089.4000000000,1314.0063721099,0.0055634884
1300.0000000000,484.9000000000,776.1000000000,1261.0000000000,1231.1064768645,0.0055640018
1300.0000000000,529.1000000000,850.2000000000,1379.3000000000,1342.2237954414,0.0055645912
1300.0000000000,461.5000000000,1150.5000000000,1612.0000000000,1279.0491931891,0.0055652617
1300.0000000000,596.7000000000,1149.2000000000,1745.9000000000,1336.0567840796,0.0055660057
1300.0000000000,473.2000000000,816.4000000000,1289.6000000000,1195.1918753564,0.0055665222
1300.0000000000,456.3000000000,724.1000000000,1180.4000000000,1423.3816686687,0.0055670432
1300.0000000000,556.4000000000,1050.4000000000,1606.8000000000,1181.4490961326,0.0055676825
1300.0000000000,507.0000000000,852.8000000000,1359.8000000000,1181.9757665974,0.0055682238
1300.0000000000,556.4000000000,1136.2000000000,1692.6000000000,1304.8760974576,0.0055689357
1300.0000000000,620.1000000000,695.5000000000,1315.6000000000,1178.5545760392,0.0055694585
1300.0000000000,578.5000000000,1011.4000000000,1589.9000000000,1254.1337940072,0.0055701126
1300.0000000000,514.8000000000,976.3000000000,1491.1000000000,1319.1046228008,0.0055707436
1300.0000000000,514.8000000000,760.5000000000,1275.3000000000,1417.6208457281,0.0055713052
1300.0000000000,410.8000000000,838.5000000000,1249.3000000000,1369.8899867555,0.0055718450
1300.0000000000,469.3000000000,1123.2000000000,1592.5000000000,1399.0174206735,0.0055725412
1300.0000000000,599.3000000000,1046.5000000000,1645.8000000000,1322.6847978700,0.0055732386
1300.0000000000,538.2000000000,653.9000000000,1192.1000000000,1304.7809331645,0.0055737400
1300.0000000000,500.5000000000,943.8000000000,1444.3000000000,1182.6772012476,0.0055743151
1300.0000000000,616.2000000000,973.7000000000,1589.9000000000,1368.8496921863,0.0055750018
1300.0000000000,604.5000000000,744.9000000000,1349.4000000000,1208.3758297941,0.0055755456
1300.0000000000,564.2000000000,742.3000000000,1306.5000000000,1366.3391896766,0.0055761093
1300.0000000000,600.6000000000,794.3000000000,1394.9000000000,1424.9997601120,0.0055767253
1300.0000000000,575.9000000000,930.8000000000,1506.7000000000,1390.4378527526,0.0055773817
1300.0000000000,627.9000000000,933.4000000000,1561.3000000000,1376.6142585444,0.0055780582
1300.0000000000,457.6000000000,986.7000000000,1444.3000000000,1389.4563568620,0.0055786872
1300.0000000000,505.7000000000,973.7000000000,1479.4000000000,1237.3060679833,0.0055792913
1300.0000000000,607.1000000000,1017.9000000000,1625.0000000000,1207.2518145857,0.0055799458
1300.0000000000,535.6000000000,748.8000000000,1284.4000000000,1298.4253271486,0.0055804846
1300.0000000000,553.8000000000,822.9000000000,1376.7000000000,1307.6467669359,0.0055810643
1300.0000000000,630.5000000000,691.6000000000,1322.1000000000,1412.3782702223,0.0055816453
1300.0000000000,462.8000000000,1092.0000000000,1554.8000000000,1411.4633231162,0.0055823283
1300.0000000000,592.8000000000,1157.0000000000,1749.8000000000,1223.7386180524,0.0055830384
1300.0000000000,452.4000000000,1002.3000000000,1454.7000000000,1254.6901528921,0.0055836371
1300.0000000000,458.9000000000,912.6000000000,1371.5000000000,1262.0827830277,0.0055842034
1300.0000000000,496.6000000000,955.5000000000,1452.1000000000,1274.8873771135,0.0055848063
1300.0000000000,399.1000000000,1034.8000000000,1433.9000000000,1288.9426088670,0.0055854053
1300.0000000000,417.3000000000,803.4000000000,1220.7000000000,1205.0778895722,0.0055858965
1300.0000000000,460.2000000000,1037.4000000000,1497.6000000000,1405.5238105250,0.0055865529
1300.0000000000,408.2000000000,734.5000000000,1142.7000000000,1376.7313289863,0.0055870480
1300.0000000000,586.3000000000,1132.3000000000,1718.6000000000,1286.7952517376,0.0055877653
1300.0000000000,552.5000000000,1103.7000000000,1656.2000000000,1200.0210364406,0.0055884301
1300.0000000000,629.2000000000,1029.6000000000,1658.8000000000,1363.3527185055,0.0055891450
1300.0000000000,401.7000000000,1155.7000000000,1557.4000000000,1241.1147208677,0.0055897820
1300.0000000000,391.3000000000,787.8000000000,1179.1000000000,1366.0050899186,0.0055902907
1300.0000000000,538.2000000000,903.5000000000,1441.7000000000,1315.4319513147,0.0055908999
1300.0000000000,549.9000000000,847.6000000000,1397.5000000000,1423.3919518171,0.0055915166
1300.0000000000,598.0000000000,712.4000000000,1310.4000000000,1303.3635687916,0.0055920674
1300.0000000000,540.8000000000,911.3000000000,1452.1000000000,1236.8492518328,0.0055926603
1300.0000000000,501.8000000000,1124.5000000000,1626.3000000000,1384.2458905024,0.0055933671
1300.0000000000,426.4000000000,712.4000000000,1138.8000000000,1249.4378230607,0.0055938346
1300.0000000000,644.8000000000,1137.5000000000,1782.3000000000,1263.8600641942,0.0055945711
1300.0000000000,399.1000000000,962.0000000000,1361.1000000000,1425.7743106999,0.0055951723
1300.0000000000,535.6000000000,1149.2000000000,1684.8000000000,1240.7984363928,0.0055958614
1300.0000000000,491.4000000000,679.9000000000,1171.3000000000,1263.9106670150,0.0055963454
1300.0000000000,393.9000000000,885.3000000000,1279.2000000000,1214.5973882485,0.0055968624
1300.0000000000,533.0000000000,770.9000000000,1303.9000000000,1245.5392989421,0.0055973968
1300.0000000000,627.9000000000,968.5000000000,1596.4000000000,1223.7810848835,0.0055980447
1300.0000000000,534.3000000000,794.3000000000,1328.6000000000,1227.7195022055,0.0055985849
1300.0000000000,451.1000000000,790.4000000000,1241.5000000000,1422.8364511314,0.0055991327
1300.0000000000,642.2000000000,825.5000000000,1467.7000000000,1320.6288441718,0.0055997541
1300.0000000000,646.1000000000,1024.4000000000,1670.5000000000,1344.8241172953,0.0056004686
1300.0000000000,639.6000000000,1073.8000000000,1713.4000000000,1208.1188204328,0.0056011590
1300.0000000000,599.3000000000,735.8000000000,1335.1000000000,1390.7997904296,0.0056017408
1300.0000000000,577.2000000000,1038.7000000000,1615.9000000000,1324.6642032972,0.0056024261
1300.0000000000,505.7000000000,967.2000000000,1472.9000000000,1252.0782069898,0.0056030316
1300.0000000000,551.2000000000,834.6000000000,1385.8000000000,1196.1334135177,0.0056035869
1300.0000000000,574.6000000000,959.4000000000,1534.0000000000,1346.2131026370,0.0056042433
1300.0000000000,587.6000000000,997.1000000000,1584.7000000000,1222.6538381215,0.0056048862
1300.0000000000,491.4000000000,911.3000000000,1402.7000000000,1215.2002432721,0.0056054532
1300.0000000000,639.6000000000,1062.1000000000,1701.7000000000,1221.1663478529,0.0056061430
1300.0000000000,440.7000000000,813.8000000000,1254.5000000000,1388.9084157316,0.0056066892
1300.0000000000,508.3000000000,885.3000000000,1393.6000000000,1333.3049453652,0.0056072824
1300.0000000000,517.4000000000,651.3000000000,1168.7000000000,1418.0383430297,0.0056077972
1300.0000000000,568.1000000000,735.8000000000,1303.9000000000,1414.7404042715,0.0056083707
1300.0000000000,445.9000000000,673.4000000000,1119.3000000000,1317.4826352792,0.0056088440
1300.0000000000,393.9000000000,864.5000000000,1258.4000000000,1279.3964678286,0.0056093675
1300.0000000000,414.7000000000,978.9000000000,1393.6000000000,1386.2030937500,0.0056099737
1300.0000000000,648.7000000000,856.7000000000,1505.4000000000,1179.0720303260,0.0056105720
1300.0000000000,551.2000000000,812.5000000000,1363.7000000000,1300.1794055574,0.0056111445
1300.0000000000,591.5000000000,1107.6000000000,1699.1000000000,1206.3990056873,0.0056118285
1300.0000000000,448.5000000000,1119.3000000000,1567.8000000000,1266.0892278923,0.0056124770
1300.0000000000,432.9000000000,713.7000000000,1146.6000000000,1231.5282630972,0.0056129440
1300.0000000000,443.3000000000,754.0000000000,1197.3000000000,1179.1374326978,0.0056134199
1300.0000000000,596.7000000000,1032.2000000000,1628.9000000000,1190.8060673678,0.0056140709
1300.0000000000,539.5000000000,820.3000000000,1359.8000000000,1313.3350666082,0.0056146449
1300.0000000000,627.9000000000,1102.4000000000,1730.3000000000,1406.1763234985,0.0056154035
1300.0000000000,561.6000000000,990.6000000000,1552.2000000000,1324.2332817021,0.0056160617
1300.0000000000,599.3000000000,1128.4000000000,1727.7000000000,1171.1796380982,0.0056167458
1300.0000000000,564.2000000000,916.5000000000,1480.7000000000,1401.3690050252,0.0056173937
1300.0000000000,543.4000000000,876.2000000000,1419.6000000000,1200.3178336917,0.0056179636
1300.0000000000,596.7000000000,1123.2000000000,1719.9000000000,1246.8674588615,0.0056186690
1300.0000000000,529.1000000000,985.4000000000,1514.5000000000,1191.4955830851,0.0056192745
1300.0000000000,634.4000000000,730.6000000000,1365.0000000000,1185.9693731497,0.0056198188
1300.0000000000,456.3000000000,847.6000000000,1303.9000000000,1414.1455010991,0.0056203922
1300.0000000000,544.7000000000,793.0000000000,1337.7000000000,1193.1716290800,0.0056209274
1300.0000000000,490.1000000000,690.3000000000,1180.4000000000,1341.0248551146,0.0056214315
1300.0000000000,521.3000000000,808.6000000000,1329.9000000000,1227.9400986313,0.0056219723
1300.0000000000,405.6000000000,930.8000000000,1336.4000000000,1342.8316287862,0.0056225434
1300.0000000000,429.0000000000,1116.7000000000,1545.7000000000,1206.2237159907,0.0056231657
1300.0000000000,444.6000000000,997.1000000000,1441.7000000000,1230.7943704983,0.0056237527
1300.0000000000,432.9000000000,971.1000000000,1404.0000000000,1418.7707282304,0.0056243712
1300.0000000000,538.2000000000,1047.8000000000,1586.0000000000,1240.7016909104,0.0056250198
1300.0000000000,525.2000000000,1080.3000000000,1605.5000000000,1220.7861058774,0.0056256705
1300.0000000000,453.7000000000,1160.9000000000,1614.6000000000,1270.0009228976,0.0056263395
1300.0000000000,442.0000000000,923.0000000000,1365.0000000000,1268.7256704315,0.0056269047
1300.0000000000,457.6000000000,1012.7000000000,1470.3000000000,1266.2544029040,0.0056275129
1300.0000000000,401.7000000000,1158.3000000000,1560.0000000000,1331.9744523312,0.0056281766
1300.0000000000,417.3000000000,886.6000000000,1303.9000000000,1284.2015052094,0.0056287202
1300.0000000000,529.1000000000,1151.8000000000,1680.9000000000,1353.4691225215,0.0056294417
1300.0000000000,531.7000000000,728.0000000000,1259.7000000000,1205.8574742487,0.0056299487
1300.0000000000,432.9000000000,1125.8000000000,1558.7000000000,1200.7653318832,0.0056305746
1300.0000000000,461.5000000000,867.1000000000,1328.6000000000,1388.3937591200,0.0056311530
1300.0000000000,572.0000000000,747.5000000000,1319.5000000000,1172.0263261103,0.0056316757
1300.0000000000,449.8000000000,894.4000000000,1344.2000000000,1285.8966095733,0.0056322365
1300.0000000000,419.9000000000,1016.6000000000,1436.5000000000,1347.5760160454,0.0056328516
1300.0000000000,508.3000000000,1058.2000000000,1566.5000000000,1411.3766036255,0.0056335397
1300.0000000000,482.3000000000,956.8000000000,1439.1000000000,1250.1583533668,0.0056341308
1300.0000000000,608.4000000000,976.3000000000,1584.7000000000,1292.3849143275,0.0056347938
1300.0000000000,572.0000000000,937.3000000000,1509.3000000000,1345.1784292910,0.0056354394
1300.0000000000,473.2000000000,1097.2000000000,1570.4000000000,1300.4341905001,0.0056360987
1300.0000000000,509.6000000000,1006.2000000000,1515.8000000000,1382.9323289581,0.0056367571
1300.0000000000,409.5000000000,995.8000000000,1405.3000000000,1223.9406039296,0.0056373275
1300.0000000000,607.1000000000,772.2000000000,1379.3000000000,1201.4844167620,0.0056378816
1300.0000000000,596.7000000000,1088.1000000000,1684.8000000000,1363.3480000530,0.0056386076
1300.0000000000,638.3000000000,1062.1000000000,1700.4000000000,1222.5083810617,0.0056392973
1300.0000000000,627.9000000000,886.6000000000,1514.5000000000,1401.9982691898,0.0056399602
1300.0000000000,618.8000000000,744.9000000000,1363.7000000000,1358.4334556866,0.0056405467
1300.0000000000,406.9000000000,959.4000000000,1366.3000000000,1383.9690545039,0.0056411404
1300.0000000000,417.3000000000,668.2000000000,1085.5000000000,1425.3877565365,0.0056416199
1300.0000000000,553.8000000000,985.4000000000,1539.2000000000,1312.4490379004,0.0056422694
1300.0000000000,517.4000000000,839.8000000000,1357.2000000000,1411.9397985398,0.0056428657
1300.0000000000,614.9000000000,672.1000000000,1287.0000000000,1263.5010572792,0.0056433974
1300.0000000000,538.2000000000,1084.2000000000,1622.4000000000,1403.2008488097,0.0056441078
1300.0000000000,525.2000000000,1015.3000000000,1540.5000000000,1356.2480988887,0.0056447698
1300.0000000000,512.2000000000,1045.2000000000,1557.4000000000,1411.1643520488,0.0056454539
1300.0000000000,503.1000000000,904.8000000000,1407.9000000000,1372.6907338558,0.0056460629
1300.0000000000,462.8000000000,713.7000000000,1176.5000000000,1248.2476131441,0.0056465457
1300.0000000000,595.4000000000,975.0000000000,1570.4000000000,1418.6801833665,0.0056472375
1300.0000000000,644.8000000000,673.4000000000,1318.2000000000,1180.9820266793,0.0056477619
1300.0000000000,452.4000000000,937.3000000000,1389.7000000000,1186.9853559999,0.0056483163
1300.0000000000,588.9000000000,1012.7000000000,1601.6000000000,1200.5706362947,0.0056489594
1300.0000000000,478.4000000000,713.7000000000,1192.1000000000,1345.9228036925,0.0056494695
1300.0000000000,538.2000000000,1105.0000000000,1643.2000000000,1193.9893187418,0.0056501272
1300.0000000000,444.6000000000,941.2000000000,1385.8000000000,1216.0668166934,0.0056506877
1300.0000000000,618.8000000000,1001.0000000000,1619.8000000000,1198.0282393537,0.0056513373
1300.0000000000,439.4000000000,925.6000000000,1365.0000000000,1300.5734813498,0.0056519104
1300.0000000000,526.5000000000,913.9000000000,1440.4000000000,1368.9482583536,0.0056525325
1300.0000000000,413.4000000000,795.6000000000,1209.0000000000,1302.9723641347,0.0056530407
1300.0000000000,499.2000000000,982.8000000000,1482.0000000000,1229.8321995873,0.0056536438
1300.0000000000,569.4000000000,1054.3000000000,1623.7000000000,1348.7854468595,0.0056543394
1300.0000000000,499.2000000000,934.7000000000,1433.9000000000,1305.0937243780,0.0056549426
1300.0000000000,596.7000000000,1133.6000000000,1730.3000000000,1320.5745985400,0.0056556752
1300.0000000000,474.5000000000,1118.0000000000,1592.5000000000,1373.5782834861,0.0056563644
1300.0000000000,500.5000000000,1008.8000000000,1509.3000000000,1312.1747623726,0.0056570012
1300.0000000000,443.3000000000,768.3000000000,1211.6000000000,1259.1312456040,0.0056575008
1300.0000000000,624.0000000000,989.3000000000,1613.3000000000,1230.1445156376,0.0056581574
1300.0000000000,466.7000000000,926.9000000000,1393.6000000000,1364.2777878339,0.0056587583
1300.0000000000,617.5000000000,958.1000000000,1575.6000000000,1227.4329232924,0.0056593988
1300.0000000000,600.6000000000,969.8000000000,1570.4000000000,1427.9035380205,0.0056600930
1300.0000000000,473.2000000000,1062.1000000000,1535.3000000000,1248.4546806749,0.0056607231
1300.0000000000,393.9000000000,1015.3000000000,1409.2000000000,1346.3403106101,0.0056613262
1300.0000000000,523.9000000000,911.3000000000,1435.2000000000,1340.8648853701,0.0056619391
1300.0000000000,469.3000000000,1003.6000000000,1472.9000000000,1216.0933048756,0.0056625348
1300.0000000000,453.7000000000,721.5000000000,1175.2000000000,1310.0684219217,0.0056630302
1300.0000000000,592.8000000000,794.3000000000,1387.1000000000,1348.1643105036,0.0056636243
1300.0000000000,629.2000000000,663.0000000000,1292.2000000000,1278.2621517818,0.0056641616
1300.0000000000,551.2000000000,934.7000000000,1485.9000000000,1344.3670702964,0.0056647970
1300.0000000000,455.0000000000,730.6000000000,1185.6000000000,1308.4929315644,0.0056652965
1300.0000000000,469.3000000000,1081.6000000000,1550.9000000000,1204.2992095469,0.0056659203
1300.0000000000,544.7000000000,783.9000000000,1328.6000000000,1374.8712563395,0.0056664955
1300.0000000000,587.6000000000,1155.7000000000,1743.3000000000,1305.8666346957,0.0056672291
1300.0000000000,538.2000000000,738.4000000000,1276.6000000000,1178.8440307136,0.0056677364
1300.0000000000,512.2000000000,694.2000000000,1206.4000000000,1367.9837846848,0.0056682573
1300.0000000000,590.2000000000,1029.6000000000,1619.8000000000,1290.3956638905,0.0056689344
1300.0000000000,565.5000000000,789.1000000000,1354.6000000000,1241.4336353451,0.0056694886
1300.0000000000,562.9000000000,735.8000000000,1298.7000000000,1181.3600817668,0.0056700054
1300.0000000000,426.4000000000,920.4000000000,1346.8000000000,1425.8699807534,0.0056706003
1300.0000000000,400.4000000000,916.5000000000,1316.9000000000,1188.1661006789,0.0056711260
1300.0000000000,421.2000000000,803.4000000000,1224.6000000000,1382.4497815234,0.0056716578
1300.0000000000,520.0000000000,976.3000000000,1496.3000000000,1250.5312796296,0.0056722725
1300.0000000000,608.4000000000,960.7000000000,1569.1000000000,1267.4932025028,0.0056729219
1300.0000000000,575.9000000000,696.8000000000,1272.7000000000,1315.1385083116,0.0056734595
1300.0000000000,552.5000000000,988.0000000000,1540.5000000000,1198.3918697559,0.0056740774
1300.0000000000,592.8000000000,917.8000000000,1510.6000000000,1172.1994991036,0.0056746759
1300.0000000000,457.6000000000,1134.9000000000,1592.5000000000,1389.4771168800,0.0056753694
1300.0000000000,559.0000000000,884.0000000000,1443.0000000000,1345.0693201214,0.0056759867
1300.0000000000,595.4000000000,682.5000000000,1277.9000000000,1181.5860547460,0.0056764952
1300.0000000000,487.5000000000,911.3000000000,1398.8000000000,1327.2844118874,0.0056770891
1300.0000000000,609.7000000000,950.3000000000,1560.0000000000,1358.6386668241,0.0056777602
1300.0000000000,405.6000000000,825.5000000000,1231.1000000000,1277.5833517126,0.0056782719
1300.0000000000,416.0000000000,1051.7000000000,1467.7000000000,1290.4416015216,0.0056788855
1300.0000000000,609.7000000000,954.2000000000,1563.9000000000,1363.4215496687,0.0056795595
1300.0000000000,548.6000000000,1154.4000000000,1703.0000000000,1254.2414039722,0.0056802602
1300.0000000000,514.8000000000,1007.5000000000,1522.3000000000,1185.7140719582,0.0056808672
1300.0000000000,495.3000000000,907.4000000000,1402.7000000000,1373.2317281937,0.0056814741
1300.0000000000,640.9000000000,1162.2000000000,1803.1000000000,1234.3733613469,0.0056822094
1300.0000000000,547.3000000000,885.3000000000,1432.6000000000,1282.6589567299,0.0056828063
1300.0000000000,647.4000000000,975.0000000000,1622.4000000000,1229.9601435734,0.0056834666
1300.0000000000,635.7000000000,728.0000000000,1363.7000000000,1223.8775994780,0.0056840200
1300.0000000000,527.8000000000,926.9000000000,1454.7000000000,1372.5187981107,0.0056846493
1300.0000000000,535.6000000000,709.8000000000,1245.4000000000,1228.1930149958,0.0056851558
1300.0000000000,543.4000000000,951.6000000000,1495.0000000000,1206.7130811973,0.0056857577
1300.0000000000,582.4000000000,715.0000000000,1297.4000000000,1303.2598574473,0.0056863031
1300.0000000000,492.7000000000,1123.2000000000,1615.9000000000,1326.8398254040,0.0056869891
1300.0000000000,409.5000000000,738.4000000000,1147.9000000000,1383.2333527213,0.0056874878
1300.0000000000,581.1000000000,711.1000000000,1292.2000000000,1424.8728184586,0.0056880584
1300.0000000000,458.9000000000,895.7000000000,1354.6000000000,1418.9540322332,0.0056886552
1300.0000000000,442.0000000000,1121.9000000000,1563.9000000000,1396.3191330135,0.0056893381
1300.0000000000,549.9000000000,860.6000000000,1410.5000000000,1378.1184057635,0.0056899496
1300.0000000000,444.6000000000,854.1000000000,1298.7000000000,1180.5428007965,0.0056904661
1300.0000000000,603.2000000000,951.6000000000,1554.8000000000,1342.3887891860,0.0056911305
1300.0000000000,514.8000000000,929.5000000000,1444.3000000000,1249.0237238985,0.0056917234
1300.0000000000,477.1000000000,962.0000000000,1439.1000000000,1336.1772525936,0.0056923367
1300.0000000000,499.2000000000,1154.4000000000,1653.6000000000,1373.8291904567,0.0056930524
1300.0000000000,481.0000000000,860.6000000000,1341.6000000000,1197.2857157370,0.0056935902
1300.0000000000,638.3000000000,674.7000000000,1313.0000000000,1185.8152832059,0.0056941137
1300.0000000000,393.9000000000,1142.7000000000,1536.6000000000,1405.4756675056,0.0056947872
1300.0000000000,408.2000000000,898.3000000000,1306.5000000000,1176.4872737920,0.0056953058
1300.0000000000,421.2000000000,704.6000000000,1125.8000000000,1344.2821200265,0.0056957872
1300.0000000000,465.4000000000,1102.4000000000,1567.8000000000,1245.7689421468,0.0056964299
1300.0000000000,625.3000000000,820.3000000000,1445.6000000000,1268.2288893133,0.0056970284
1300.0000000000,624.0000000000,692.9000000000,1316.9000000000,1357.5967055074,0.0056975946
1300.0000000000,479.7000000000,984.1000000000,1463.8000000000,1210.3275134556,0.0056981850
1300.0000000000,481.0000000000,747.5000000000,1228.5000000000,1360.3438687358,0.0056987138
1300.0000000000,395.2000000000,1082.9000000000,1478.1000000000,1233.8905331966,0.0056993164
1300.0000000000,531.7000000000,1134.9000000000,1666.6000000000,1311.5274990830,0.0057000194
1300.0000000000,620.1000000000,843.7000000000,1463.8000000000,1247.4489134009,0.0057006199
1300.0000000000,469.3000000000,1056.9000000000,1526.2000000000,1340.6342550559,0.0057012715
1300.0000000000,517.4000000000,1024.4000000000,1541.8000000000,1425.2278732941,0.0057019525
1300.0000000000,604.5000000000,664.3000000000,1268.8000000000,1318.1110230442,0.0057024891
1300.0000000000,410.8000000000,1105.0000000000,1515.8000000000,1217.1698581211,0.0057031025
1300.0000000000,509.6000000000,1084.2000000000,1593.8000000000,1383.9383958699,0.0057037950
1300.0000000000,417.3000000000,884.0000000000,1301.3000000000,1259.8054840023,0.0057043318
1300.0000000000,445.9000000000,686.4000000000,1132.3000000000,1226.8984855789,0.0057047920
1300.0000000000,457.6000000000,1043.9000000000,1501.5000000000,1420.5118738298,0.0057054539
1300.0000000000,507.0000000000,949.0000000000,1456.0000000000,1380.2003737340,0.0057060856
1300.0000000000,392.6000000000,1105.0000000000,1497.6000000000,1302.3054030148,0.0057067149
1300.0000000000,475.8000000000,811.2000000000,1287.0000000000,1327.4454687785,0.0057072614
1300.0000000000,477.1000000000,850.2000000000,1327.3000000000,1387.8963422606,0.0057078391
1300.0000000000,512.2000000000,691.6000000000,1203.8000000000,1348.1511043895,0.0057083547
1300.0000000000,406.9000000000,1142.7000000000,1549.6000000000,1370.7288789099,0.0057090245
1300.0000000000,629.2000000000,861.9000000000,1491.1000000000,1176.4716588899,0.0057096164
1300.0000000000,533.0000000000,673.4000000000,1206.4000000000,1397.0059446864,0.0057101434
1300.0000000000,421.2000000000,950.3000000000,1371.5000000000,1364.4103592909,0.0057107347
1300.0000000000,633.1000000000,1014.0000000000,1647.1000000000,1316.3660025307,0.0057114309
1300.0000000000,529.1000000000,872.3000000000,1401.4000000000,1332.9642039763,0.0057120273
1300.0000000000,479.7000000000,982.8000000000,1462.5000000000,1336.3744030773,0.0057126507
1299.3987975952,458.6877755511,1018.7286573146,1477.4164328657,1186.9369331139,0.0057132401
1298.7975951904,601.3432865731,714.3386773547,1315.6819639279,1321.7105436899,0.0057137974
1298.1963927856,455.6669338677,989.2256513026,1444.8925851703,1367.7769782819,0.0057144213
1297.5951903808,600.7865731463,703.2965931864,1304.0831663327,1181.2323128092,0.0057149401
1296.9939879760,621.2601202405,1079.0989979960,1700.3591182365,1182.2728794509,0.0057156170
1296.3927855711,455.0338677355,781.7248496994,1236.7587174349,1367.3355971831,0.0057161508
1295.7915831663,485.9218436874,912.2372745491,1398.1591182365,1276.7391913408,0.0057167318
1295.1903807615,556.9318637275,647.5951903808,1204.5270541082,1178.0610974074,0.0057172104
1294.5891783567,494.5330661323,937.2825651303,1431.8156312625,1202.5543409614,0.0057177858
1293.9879759519,565.4727454910,759.5709418838,1325.0436873747,1298.9921131503,0.0057183417
1293.3867735471,406.1234468938,985.5607214429,1391.6841683367,1338.4162428452,0.0057189354
1292.7855711423,404.6418837675,1145.4080160321,1550.0498997996,1401.9056504297,0.0057196138
1292.1843687375,587.9438877756,774.0184368737,1361.9623246493,1264.1019964150,0.0057201766
1291.5831663327,639.3336673347,749.1182364729,1388.4519038076,1270.7765470719,0.0057207521
1290.9819639279,525.4296593186,875.2857715431,1400.7154308617,1283.0355204562,0.0057213358
1290.3807615230,638.7384769539,1152.3100200401,1791.0484969940,1184.5902153332,0.0057220495
1289.7795591182,500.4344689379,1098.8921843687,1599.3266533066,1418.2601996206,0.0057227539
1289.1783567134,590.4436873747,821.2066132265,1411.6503006012,1246.5343309168,0.0057233328
1288.5771543086,390.4388777555,751.2404809619,1141.6793587174,1405.7518019496,0.0057238332
1287.9759519038,457.2314629259,674.8993987976,1132.1308617234,1237.4263019401,0.0057242955
1287.3747494990,441.5695390782,771.1374749499,1212.7070140281,1393.7504743856,0.0057248246
1286.7735470942,495.4078156313,784.9318637275,1280.3396793587,1205.9769409401,0.0057253399
1286.1723446894,520.8997995992,908.0376753507,1428.9374749499,1256.9142203713,0.0057259286
1285.5711422846,566.9368737475,984.7474949900,1551.6843687375,1280.0124644926,0.0057265743
1284.9699398798,512.7030060120,1110.2140280561,1622.9170340681,1183.5098452942,0.0057272207
1284.3687374749,463.6571142285,1023.6418837675,1487.2989979960,1345.4996365804,0.0057278570
1283.7675350701,539.1823647295,938.4340681363,1477.6164328657,1242.2914270773,0.0057284618
1283.1663326653,538.9298597194,1116.3547094188,1655.2845691383,1409.8081470902,0.0057291884
1282.5651302605,595.1102204409,888.8176352705,1483.9278557114,1166.6778459532,0.0057297748
1281.9639278557,399.9727454910,1099.9250501002,1499.8977955912,1340.5182878564,0.0057304151
1281.3627254509,621.4609218437,658.6204408818,1280.0813627255,1403.3676211078,0.0057309757
1280.7615230461,600.6771543086,900.3753507014,1501.0525050100,1275.1806694435,0.0057315990
1280.1603206413,573.5118236473,692.5667334669,1266.0785571142,1362.0414808159,0.0057321444
1279.5591182365,610.3496993988,1021.0881763527,1631.4378757515,1213.4680273759,0.0057328034
1278.9579158317,396.4769539078,831.3226452906,1227.7995991984,1378.5325673137,0.0057333357
1278.3567134269,600.8276553106,1133.9024048096,1734.7300601202,1244.9316675212,0.0057340465
1277.7555110220,629.9334669339,1091.2032064128,1721.1366733467,1199.4799650863,0.0057347373
1277.1543086172,551.7306613226,1111.1242484970,1662.8549098196,1262.0001428550,0.0057354238
1276.5531062124,467.2184368737,920.3947895792,1387.6132264529,1396.1460679368,0.0057360297
1275.9519038076,612.4569138277,908.4777555110,1520.9346693387,1194.3402317097,0.0057366386
1275.3507014028,420.8657314629,915.7018036072,1336.5675350701,1266.1807590267,0.0057371915
1274.7494989980,453.8108216433,990.4803607214,1444.2911823647,1174.5245129167,0.0057377643
1274.1482965932,591.2048096192,1131.4436873747,1722.6484969940,1320.0589461350,0.0057384935
1273.5470941884,631.6793587174,821.4378757515,1453.1172344689,1248.1545294764,0.0057390898
1272.9458917836,529.5454909820,705.2120240481,1234.7575150301,1363.3809918470,0.0057396219
1272.3446893788,456.7717434870,1017.8757515030,1474.6474949900,1348.6670067803,0.0057402537
1271.7434869739,432.3927855711,656.2196392786,1088.6124248497,1170.3710501337,0.0057406846
1271.1422845691,469.0515030060,1024.5406813627,1493.5921843687,1378.3206736003,0.0057413321
1270.5410821643,383.7034068136,919.8717434870,1303.5751503006,1217.5500416931,0.0057418597
1269.9398797595,393.6813627255,1122.6268537074,1516.3082164329,1212.0952621125,0.0057424718
1269.3386773547,436.6525050100,742.5631262525,1179.2156312625,1350.1838863475,0.0057429772
1268.7374749499,621.6813627255,978.1965931864,1599.8779559118,1198.4386989699,0.0057436190
1268.1362725451,537.6897795591,1029.7266533066,1567.4164328657,1392.9397136268,0.0057443025
1267.5350701403,395.4709418838,641.3727454910,1036.8436873747,1208.8362677879,0.0057447204
1266.9338677355,601.7935871743,738.6224448898,1340.4160320641,1246.6040266420,0.0057452701
1266.3326653307,514.1310621242,766.1312625251,1280.2623246493,1214.6895109419,0.0057457875
1265.7314629259,470.8521042084,848.0400801603,1318.8921843687,1221.0097271511,0.0057463221
1265.1302605210,411.1673346693,823.5997995992,1234.7671342685,1382.9629269878,0.0057468585
